x,y,z
0.34772033883581394,0.259510433375115,0.9009688679024191
0.39326773066565324,0.2935033353504261,0.8713187041233894
0.4371991010345237,0.32629016916451425,0.8380881048918407
0.4793339265183303,0.3577362066844837,0.8014136218679567
0.5194990660812683,0.38771222939701094,0.7614459583691344
0.5575294725494782,0.41609505939493335,0.7183493500977276
0.5932688708252852,0.4427680655416917,0.6723008902613169
0.6265704000550977,0.46762164273368706,0.6234898018587336
0.6572972171121543,0.4905536622911618,0.5721166601221697
0.6853230589142861,0.5114698916268516,0.5183925683105252
0.7105327612660042,0.530284381467899,0.4625382902408354
0.7328227320928807,0.5469198190398518,0.404783343122394
0.7521013771236047,0.5613078457614364,0.3453650544213078
0.7682894762704882,0.573389338144632,0.28452758663103267
0.7813205091618005,0.5831146507457641,0.22252093395631445
0.7911409284882432,0.5904438201692813,0.15959989503337932
0.7977103800403309,0.5953467292859208,0.09602302590768189
0.8010018685324929,0.5978032309904515,0.03205157757165533
0.8010018685324929,0.5978032309904515,-0.032051577571654985
0.7977103800403309,0.5953467292859208,-0.09602302590768154
0.7911409284882434,0.5904438201692813,-0.15959989503337896
0.7813205091618005,0.5831146507457641,-0.22252093395631434
0.7682894762704883,0.5733893381446321,-0.28452758663103234
0.7521013771236047,0.5613078457614364,-0.3453650544213075
0.7328227320928808,0.5469198190398518,-0.40478334312239367
0.7105327612660042,0.5302843814678991,-0.4625382902408351
0.6853230589142862,0.5114698916268517,-0.518392568310525
0.6572972171121545,0.490553662291162,-0.5721166601221694
0.6265704000550978,0.4676216427336871,-0.6234898018587335
0.5932688708252855,0.44276806554169185,-0.6723008902613166
0.5575294725494782,0.41609505939493346,-0.7183493500977275
0.5194990660812686,0.3877122293970111,-0.7614459583691342
0.47933392651833046,0.3577362066844838,-0.8014136218679565
0.4371991010345241,0.32629016916451453,-0.8380881048918404
0.39326773066565346,0.2935033353504263,-0.8713187041233892
0.347720338835814,0.2595104333751151,-0.900968867902419
0.3007440895479197,0.22445114736425237,-0.9269167573460216
0.25253201828666777,0.1884695434442496,-0.9490557470106686
0.2032822387943282,0.15171347774364433,-0.9672948630390293
0.1531971289788789,0.11433398882055129,-0.9815591569910653
0.10248249929977465,0.07648467701283117,-0.991790013823246
0.05134674704862012,0.03832107326135329,-0.9979453927503363
9.814486268136805e-17,7.32474146702393e-17,-1.0
0.0,0.0,1.0
